time	local_ip	remote_ip	remote_port	protocol	download	upload	
2019-05-09T19:20:08.037Z	192.168.2.104	5.226.180.81	443	tcp:ssl	290	105	
2019-05-09T19:20:08.037Z	192.168.2.104	5.226.180.81	443	tcp	104	116	
2019-05-09T19:20:08.037Z	192.168.2.104	93.184.220.66	443	tcp	52	40	
2019-05-09T19:20:08.037Z	192.168.2.104	173.255.206.146	443	tcp:ssl	95	0	
2019-05-09T19:20:08.037Z	192.168.2.104	173.255.206.146	443	tcp	0	52	
2019-05-09T19:20:08.037Z	192.168.2.104	104.20.95.215	443	tcp:ssl	182	182	
2019-05-09T19:20:08.037Z	192.168.2.104	147.75.83.23	443	tcp:ssl	98	98	
2019-05-09T19:20:08.037Z	192.168.2.104	172.217.19.78	443	tcp:ssl	971	839	
2019-05-09T19:20:08.037Z	192.168.2.104	172.217.21.238	443	tcp:ssl	91	91	
2019-05-09T19:20:08.037Z	192.168.2.104	216.58.208.42	443	tcp:ssl	91	91	
2019-05-09T19:20:08.037Z	192.168.2.104	107.178.245.205	443	tcp:ssl	98	98	
2019-05-09T19:20:08.037Z	192.168.2.104	216.58.213.206	443	tcp:ssl	91	91	
2019-05-09T19:20:08.037Z	192.168.2.104	173.194.76.155	443	tcp:ssl	91	91	
2019-05-09T19:20:08.037Z	192.168.2.104	172.217.18.170	443	tcp:ssl	91	91	
2019-05-09T19:20:08.037Z	192.168.2.104	216.58.213.227	443	tcp:ssl	34829	2420	
2019-05-09T19:20:08.037Z	192.168.2.104	143.204.214.8	443	tcp:ssl	98	98	
2019-05-09T19:20:08.037Z	192.168.2.104	216.58.207.35	443	tcp:ssl	3206	776	
2019-05-09T19:20:08.037Z	192.168.2.104	104.20.63.35	443	tcp:ssl	91	91	
2019-05-09T19:20:08.037Z	192.168.2.104	172.217.16.66	443	tcp:ssl	91	91	
2019-05-09T19:20:08.037Z	192.168.2.104	172.217.22.72	443	tcp:ssl	91	91	
2019-05-09T19:20:08.037Z	192.168.2.104	67.27.158.124	443	tcp:ssl	0	830	
2019-05-09T19:20:08.037Z	192.168.2.104	216.58.213.206	443	tcp	52	52	
2019-05-09T19:20:08.037Z	192.168.2.104	216.58.213.227	443	tcp	216	2112	
2019-05-09T19:20:08.037Z	192.168.2.104	172.217.19.78	443	tcp	112	272	
2019-05-09T19:20:08.037Z	192.168.2.104	172.217.16.66	443	tcp	0	52	
2019-05-09T19:20:08.037Z	192.168.2.104	104.20.95.215	443	tcp	0	104	
2019-05-09T19:20:08.037Z	192.168.2.104	104.20.63.35	443	tcp	0	52	
2019-05-09T19:20:08.037Z	192.168.2.104	107.178.245.205	443	tcp	0	52	
2019-05-09T19:20:08.037Z	192.168.2.104	143.204.214.8	443	tcp	0	52	
2019-05-09T19:20:08.037Z	192.168.2.104	147.75.83.23	443	tcp	0	52	
2019-05-09T19:20:08.037Z	192.168.2.104	172.217.18.170	443	tcp	0	52	
2019-05-09T19:20:08.037Z	192.168.2.104	216.58.208.42	443	tcp	0	52	
2019-05-09T19:20:08.037Z	192.168.2.104	172.217.22.72	443	tcp	0	52	
2019-05-09T19:20:08.037Z	192.168.2.104	173.194.76.155	443	tcp	0	52	
2019-05-09T19:20:08.037Z	192.168.2.104	216.58.207.35	443	tcp	1552	376	
2019-05-09T19:20:08.037Z	192.168.2.104	172.217.21.238	443	tcp	0	52	
2019-05-09T19:20:08.037Z	192.168.2.104	143.204.214.51	443	tcp:ssl	98	98	
2019-05-09T19:20:08.037Z	192.168.2.104	143.204.214.51	443	tcp	0	52	
2019-05-09T19:20:08.037Z	192.168.2.1	192.168.8.1	53	udp:dns	794	581	
2019-05-09T19:20:08.037Z	192.168.2.104	216.58.210.10	443	tcp	268	428	
2019-05-09T19:20:08.037Z	192.168.2.104	216.58.210.10	443	tcp:ssl	2230	2536	
2019-05-09T19:20:08.037Z	192.168.2.104	172.217.22.3	443	tcp	112	272	
2019-05-09T19:20:08.037Z	192.168.2.104	172.217.22.3	443	tcp:ssl	932	742	
2019-05-09T19:20:08.037Z	192.168.2.104	172.217.19.67	443	tcp	112	220	
2019-05-09T19:20:08.037Z	192.168.2.104	172.217.18.99	443	tcp	112	272	
2019-05-09T19:20:08.037Z	192.168.2.104	172.217.16.78	443	tcp	276	440	
2019-05-09T19:20:08.037Z	192.168.2.104	172.217.16.78	443	tcp:ssl	1760	1501	
2019-05-09T19:20:08.037Z	192.168.2.104	172.217.19.67	443	tcp:ssl	880	745	
2019-05-09T19:20:08.037Z	192.168.2.104	216.58.207.78	443	tcp	112	220	
2019-05-09T19:20:08.037Z	192.168.2.104	172.217.18.99	443	tcp:ssl	932	745	
2019-05-09T19:20:08.037Z	192.168.2.104	216.58.207.78	443	tcp:ssl	880	756	
2019-05-09T19:20:08.037Z	192.168.2.104	216.58.213.227	443	tcp:ssl:ssl	16500	0	
2019-05-09T19:20:18.036Z	192.168.2.104	216.58.213.227	443	tcp:ssl	10805	1730	
2019-05-09T19:20:18.036Z	192.168.2.104	216.58.213.227	443	tcp	416	1328	
2019-05-09T19:20:18.036Z	192.168.2.104	216.58.213.227	443	tcp:ssl:ssl	1500	0	
2019-05-09T19:20:18.036Z	192.168.2.104	23.52.12.193	443	tcp	52	40	
2019-05-09T19:20:18.036Z	192.168.2.104	23.52.12.23	443	tcp	260	200	
2019-05-09T19:20:18.036Z	192.168.2.104	143.204.214.30	443	tcp	52	40	
2019-05-09T19:20:18.036Z	192.168.2.104	104.84.146.193	443	tcp	52	40	
2019-05-09T19:20:18.036Z	192.168.2.104	5.226.178.246	443	tcp	52	40	
2019-05-09T19:20:18.036Z	192.168.2.1	217.10.79.9	5060	udp:data	32	0	
2019-05-09T19:20:18.036Z	192.168.2.1	192.168.8.1	53	udp:dns	86	54	
2019-05-09T19:20:18.036Z	192.168.2.104	104.25.49.22	80	tcp	0	64	
2019-05-09T19:20:28.038Z	192.168.2.104	104.25.49.22	80	tcp	112	156	
2019-05-09T19:20:28.038Z	192.168.2.104	216.58.213.227	443	tcp	104	156	
2019-05-09T19:20:28.038Z	192.168.2.104	216.58.213.227	443	tcp:ssl	1403	91	
2019-05-09T19:20:28.038Z	192.168.2.1	192.168.8.1	53	udp:dns	398	166	
2019-05-09T19:20:28.038Z	192.168.2.104	172.217.16.74	443	tcp	112	220	
2019-05-09T19:20:28.038Z	192.168.2.104	172.217.16.74	443	tcp:ssl	880	748	
2019-05-09T19:20:28.038Z	192.168.2.104	2.23.75.186	443	tcp	468	384	
2019-05-09T19:20:28.038Z	192.168.2.104	5.226.180.81	443	tcp:ssl	185	0	
2019-05-09T19:20:28.038Z	192.168.2.104	5.226.180.81	443	tcp	0	52	
2019-05-09T19:20:28.038Z	192.168.2.134	139.7.117.161	4500	udp:udpencap	29	29	
2019-05-09T19:20:28.038Z	192.168.2.134	139.7.117.161	4500	udp:udpencap:isakmp	256	256	
2019-05-09T19:20:28.038Z	192.168.2.104	93.184.220.66	443	tcp	104	80	
2019-05-09T19:20:28.038Z	192.168.2.104	104.25.49.22	80	tcp:http	334	454	
2019-05-09T19:20:28.038Z	192.168.2.104	104.25.49.22	80	tcp:http:data	57	0	
2019-05-09T19:20:28.038Z	192.168.2.104	104.87.220.171	443	tcp	104	172	
2019-05-09T19:20:28.038Z	192.168.2.104	23.52.13.23	443	tcp	104	172	
2019-05-09T19:20:28.038Z	192.168.2.104	67.27.158.124	443	tcp	52	40	
2019-05-09T19:20:28.038Z	192.168.2.104	23.52.12.193	443	tcp	104	144	
2019-05-09T19:20:28.038Z	192.168.2.104	23.52.12.23	443	tcp	636	828	
2019-05-09T19:20:28.038Z	192.168.2.104	143.204.214.30	443	tcp	104	144	
2019-05-09T19:20:28.038Z	192.168.2.1	217.10.79.9	5060	udp:data	64	0	
2019-05-09T19:20:28.038Z	192.168.2.104	104.84.146.193	443	tcp	52	40	
2019-05-09T19:20:28.038Z	192.168.2.104	5.226.178.246	443	tcp	52	40	
2019-05-09T19:20:28.038Z	192.168.2.104	23.52.12.23	443	tcp:ssl	249	415	
2019-05-09T19:20:28.038Z	192.168.2.104	23.52.12.193	443	tcp:ssl	0	83	
2019-05-09T19:20:28.038Z	192.168.2.104	104.87.220.171	443	tcp:ssl	83	83	
2019-05-09T19:20:28.038Z	192.168.2.104	2.23.75.186	443	tcp:ssl	0	83	
2019-05-09T19:20:28.038Z	192.168.2.104	23.52.13.23	443	tcp:ssl	83	83	
2019-05-09T19:20:28.038Z	192.168.2.104	143.204.214.30	443	tcp:ssl	0	83	
2019-05-09T19:20:28.038Z	192.168.2.104	108.177.119.125	5222	tcp:xmpp	0	318	
2019-05-09T19:20:28.038Z	192.168.2.104	108.177.119.125	5222	tcp	260	0	
2019-05-09T19:20:38.042Z	192.168.2.104	108.177.119.125	5222	tcp	1300	52	
2019-05-09T19:20:38.042Z	192.168.2.104	108.177.119.125	5222	tcp:xmpp	82	1272	
2019-05-09T19:20:38.042Z	192.168.2.104	67.27.158.124	443	tcp	52	40	
2019-05-09T19:20:38.042Z	192.168.2.104	34.243.203.103	443	tcp:ssl	129	264	
2019-05-09T19:20:38.042Z	192.168.2.104	34.243.203.103	443	tcp	344	208	
2019-05-09T19:20:38.042Z	192.168.2.104	151.139.240.1	443	tcp:ssl	1234	211	
2019-05-09T19:20:38.042Z	192.168.2.104	151.139.240.1	443	tcp	0	52	
2019-05-09T19:20:38.042Z	192.168.2.104	104.84.146.193	443	tcp	116	92	
2019-05-09T19:20:38.042Z	192.168.2.104	5.226.178.246	443	tcp	52	92	
2019-05-09T19:20:38.042Z	192.168.2.104	5.226.180.81	443	tcp:ssl	105	105	
2019-05-09T19:20:38.042Z	192.168.2.104	5.226.180.81	443	tcp	52	52	
2019-05-09T19:20:38.042Z	192.168.2.104	2.23.75.186	443	tcp	388	276	
2019-05-09T19:20:38.042Z	192.168.2.104	143.204.214.96	443	tcp:ssl	98	98	
2019-05-09T19:20:38.042Z	192.168.2.104	172.217.16.65	443	tcp:ssl	91	91	
2019-05-09T19:20:38.042Z	192.168.2.104	147.75.205.43	443	tcp:ssl	0	98	
2019-05-09T19:20:38.042Z	192.168.2.104	143.204.214.58	443	tcp:ssl	98	98	
2019-05-09T19:20:38.042Z	192.168.2.104	216.58.213.230	443	tcp:ssl	91	91	
2019-05-09T19:20:38.042Z	192.168.2.104	172.217.16.66	443	tcp:ssl	273	273	
2019-05-09T19:20:38.042Z	192.168.2.104	216.58.213.196	443	tcp:ssl	91	91	
2019-05-09T19:20:38.042Z	192.168.2.104	172.217.21.225	443	tcp:ssl	0	91	
2019-05-09T19:20:38.042Z	192.168.2.104	143.204.214.26	443	tcp:ssl	0	98	
2019-05-09T19:20:38.042Z	192.168.2.104	172.217.16.170	443	tcp:ssl	0	91	
2019-05-09T19:20:38.042Z	192.168.2.104	143.204.208.78	443	tcp:ssl	98	98	
2019-05-09T19:20:38.042Z	192.168.2.104	192.229.233.50	443	tcp:ssl	0	91	
2019-05-09T19:20:38.042Z	192.168.2.104	35.187.117.15	443	tcp:ssl	0	90	
2019-05-09T19:20:38.042Z	192.168.2.104	151.101.114.2	443	tcp:ssl	98	98	
2019-05-09T19:20:38.042Z	192.168.2.104	2.23.75.186	443	tcp:ssl	83	415	
2019-05-09T19:20:38.042Z	192.168.2.104	5.226.178.246	443	tcp:ssl	0	105	
2019-05-09T19:20:38.042Z	192.168.2.104	93.184.220.66	443	tcp:ssl	0	152	
2019-05-09T19:20:38.042Z	192.168.2.104	93.184.220.66	443	tcp	116	52	
2019-05-09T19:20:38.042Z	192.168.2.104	104.84.146.193	443	tcp:ssl	0	166	
2019-05-09T19:20:38.042Z	192.168.2.104	143.204.214.96	443	tcp	0	52	
2019-05-09T19:20:38.042Z	192.168.2.104	172.217.16.65	443	tcp	0	52	
2019-05-09T19:20:38.042Z	192.168.2.104	172.217.16.66	443	tcp	0	156	
2019-05-09T19:20:38.042Z	192.168.2.104	216.58.213.230	443	tcp	0	52	
2019-05-09T19:20:38.042Z	192.168.2.104	216.58.213.196	443	tcp	0	52	
2019-05-09T19:20:38.042Z	192.168.2.104	151.101.114.2	443	tcp	0	52	
2019-05-09T19:20:38.042Z	192.168.2.104	143.204.208.78	443	tcp	0	52	
2019-05-09T19:20:38.042Z	192.168.2.104	143.204.214.58	443	tcp	0	52	
2019-05-09T19:20:48.045Z	192.168.2.104	2.23.75.186	443	tcp:ssl	166	0	
2019-05-09T19:20:48.045Z	192.168.2.104	2.23.75.186	443	tcp	336	320	
2019-05-09T19:20:48.045Z	192.168.2.104	143.204.214.26	443	tcp:ssl	98	0	
2019-05-09T19:20:48.045Z	192.168.2.104	104.84.146.193	443	tcp	168	120	
2019-05-09T19:20:48.045Z	192.168.2.104	143.204.214.26	443	tcp	0	52	
2019-05-09T19:20:48.045Z	192.168.2.104	172.217.21.225	443	tcp:ssl	91	0	
2019-05-09T19:20:48.045Z	192.168.2.104	172.217.21.225	443	tcp	0	52	
2019-05-09T19:20:48.045Z	192.168.2.104	104.84.146.193	443	tcp:ssl	83	0	
2019-05-09T19:20:48.045Z	192.168.2.104	192.229.233.50	443	tcp:ssl	91	91	
2019-05-09T19:20:48.045Z	192.168.2.104	192.229.233.50	443	tcp	0	52	
2019-05-09T19:20:48.045Z	192.168.2.104	172.217.16.170	443	tcp:ssl	91	0	
2019-05-09T19:20:48.045Z	192.168.2.104	93.184.220.66	443	tcp:ssl	76	0	
2019-05-09T19:20:48.045Z	192.168.2.104	172.217.16.170	443	tcp	0	52	
2019-05-09T19:20:48.045Z	192.168.2.104	93.184.220.66	443	tcp	92	80	
2019-05-09T19:20:48.045Z	192.168.2.104	35.187.117.15	443	tcp:ssl	90	0	
2019-05-09T19:20:48.045Z	192.168.2.104	35.187.117.15	443	tcp	0	52	
2019-05-09T19:20:48.045Z	192.168.2.104	5.226.178.246	443	tcp:ssl	105	0	
2019-05-09T19:20:48.045Z	192.168.2.104	5.226.178.246	443	tcp	52	80	
2019-05-09T19:20:48.045Z	192.168.2.104	147.75.205.43	443	tcp	52	52	
2019-05-09T19:20:48.045Z	192.168.2.104	147.75.205.43	443	tcp:ssl	98	0	
2019-05-09T19:20:48.045Z	192.168.2.104	5.226.180.81	443	tcp:ssl	137	0	
2019-05-09T19:20:48.045Z	192.168.2.104	5.226.180.81	443	tcp	0	52	
2019-05-09T19:20:48.045Z	192.168.2.1	217.10.79.9	5060	udp:data	64	0	
2019-05-09T19:20:48.045Z	192.168.2.1	192.168.8.1	53	udp:dns	82	66	
2019-05-09T19:20:48.045Z	192.168.2.104	192.168.230.14	443	tcp	0	384	
2019-05-09T19:20:48.045Z	192.168.2.104	67.27.158.124	443	tcp	52	40	
2019-05-09T19:20:48.045Z	192.168.2.104	162.125.18.133	443	tcp:ssl	309	1810	
2019-05-09T19:20:48.045Z	192.168.2.104	162.125.18.133	443	tcp	104	52	
2019-05-09T19:20:48.045Z	192.168.2.104	104.244.42.8	443	tcp:ssl	0	98	
2019-05-09T19:20:48.045Z	192.168.2.104	143.204.214.115	443	tcp:ssl	0	98	
2019-05-09T19:20:48.045Z	192.168.2.104	143.204.214.112	443	tcp:ssl	0	181	
2019-05-09T19:20:48.045Z	192.168.2.104	216.58.217.195	443	tcp:ssl	0	167	
2019-05-09T19:20:48.045Z	192.168.2.104	143.204.214.112	443	tcp	0	52	
2019-05-09T19:20:48.045Z	192.168.2.104	216.58.217.195	443	tcp	0	52	
2019-05-09T19:20:58.051Z	192.168.2.104	216.58.217.195	443	tcp	296	52	
2019-05-09T19:20:58.051Z	192.168.2.104	216.58.217.195	443	tcp:ssl	0	115	
2019-05-09T19:20:58.051Z	192.168.2.104	143.204.214.112	443	tcp	296	52	
2019-05-09T19:20:58.051Z	192.168.2.104	143.204.214.112	443	tcp:ssl	0	129	
2019-05-09T19:20:58.051Z	192.168.2.104	104.244.42.8	443	tcp:ssl	98	0	
2019-05-09T19:20:58.051Z	192.168.2.104	104.244.42.8	443	tcp	0	52	
2019-05-09T19:20:58.051Z	192.168.2.104	192.229.233.50	443	tcp:ssl	91	0	
2019-05-09T19:20:58.051Z	192.168.2.104	192.229.233.50	443	tcp	0	52	
2019-05-09T19:20:58.051Z	192.168.2.104	143.204.214.115	443	tcp:ssl	98	0	
2019-05-09T19:20:58.051Z	192.168.2.104	143.204.214.115	443	tcp	0	52	
2019-05-09T19:20:58.051Z	192.168.2.104	104.25.49.22	80	tcp	52	52	
2019-05-09T19:20:58.051Z	192.168.2.104	192.168.230.14	443	tcp	0	128	
2019-05-09T19:20:58.051Z	192.168.2.104	5.226.180.81	443	tcp:ssl	361	0	
2019-05-09T19:20:58.051Z	192.168.2.104	5.226.180.81	443	tcp	0	52	
2019-05-09T19:20:58.051Z	192.168.2.104	67.27.158.124	443	tcp	284	144	
2019-05-09T19:20:58.051Z	192.168.2.1	217.10.79.9	5060	udp:data	64	0	
2019-05-09T19:20:58.051Z	192.168.2.134	139.7.117.161	4500	udp:udpencap	0	29	
2019-05-09T19:20:58.051Z	192.168.2.104	172.217.19.78	443	tcp	220	144	
2019-05-09T19:20:58.051Z	192.168.2.104	172.217.22.3	443	tcp	52	40	
2019-05-09T19:20:58.051Z	192.168.2.104	216.58.207.35	443	tcp	168	92	
2019-05-09T19:20:58.051Z	192.168.2.104	216.58.210.10	443	tcp	52	40	
2019-05-09T19:20:58.051Z	192.168.2.104	172.217.16.78	443	tcp	104	80	
2019-05-09T19:20:58.051Z	192.168.2.104	172.217.19.67	443	tcp	52	40	
2019-05-09T19:20:58.051Z	192.168.2.104	172.217.18.99	443	tcp	52	40	
2019-05-09T19:20:58.051Z	192.168.2.104	216.58.207.78	443	tcp	52	40	
2019-05-09T19:20:58.051Z	192.168.2.104	147.75.83.23	443	tcp:ssl	98	460	
2019-05-09T19:20:58.051Z	192.168.2.104	104.20.95.215	443	tcp:ssl	0	334	
2019-05-09T19:20:58.051Z	192.168.2.104	172.217.19.78	443	tcp:ssl	0	167	
2019-05-09T19:20:58.051Z	192.168.2.104	172.217.21.238	443	tcp:ssl	0	167	
2019-05-09T19:20:58.051Z	192.168.2.104	216.58.208.42	443	tcp:ssl	0	167	
2019-05-09T19:20:58.051Z	192.168.2.104	107.178.245.205	443	tcp:ssl	0	181	
2019-05-09T19:20:58.051Z	192.168.2.104	173.194.76.155	443	tcp:ssl	0	167	
2019-05-09T19:20:58.051Z	192.168.2.104	172.217.18.170	443	tcp:ssl	0	167	
2019-05-09T19:20:58.051Z	192.168.2.104	216.58.213.227	443	tcp:ssl	0	167	
2019-05-09T19:20:58.051Z	192.168.2.104	143.204.214.8	443	tcp:ssl	0	181	
2019-05-09T19:20:58.051Z	192.168.2.104	216.58.207.35	443	tcp:ssl	0	167	
2019-05-09T19:20:58.051Z	192.168.2.104	104.20.63.35	443	tcp:ssl	0	282	
2019-05-09T19:20:58.051Z	192.168.2.104	172.217.16.66	443	tcp:ssl	0	167	
2019-05-09T19:20:58.051Z	192.168.2.104	172.217.22.72	443	tcp:ssl	0	167	
2019-05-09T19:20:58.051Z	192.168.2.104	67.27.158.124	443	tcp:ssl	0	166	
2019-05-09T19:20:58.051Z	192.168.2.104	104.20.63.35	443	tcp	296	104	
2019-05-09T19:20:58.051Z	192.168.2.104	147.75.83.23	443	tcp	156	184	
2019-05-09T19:20:58.051Z	192.168.2.104	143.204.214.8	443	tcp	104	104	
2019-05-09T19:20:58.051Z	192.168.2.104	173.194.76.155	443	tcp	104	104	
2019-05-09T19:20:58.051Z	192.168.2.104	107.178.245.205	443	tcp	104	104	
2019-05-09T19:20:58.051Z	192.168.2.104	172.217.18.170	443	tcp	104	52	
2019-05-09T19:20:58.051Z	192.168.2.104	216.58.213.227	443	tcp	104	104	
2019-05-09T19:20:58.051Z	192.168.2.104	172.217.22.72	443	tcp	52	52	
2019-05-09T19:20:58.051Z	192.168.2.104	172.217.21.238	443	tcp	52	52	
2019-05-09T19:20:58.051Z	192.168.2.104	104.20.95.215	443	tcp	156	156	
2019-05-09T19:20:58.051Z	192.168.2.104	172.217.16.66	443	tcp	52	52	
2019-05-09T19:20:58.051Z	192.168.2.104	216.58.208.42	443	tcp	52	52	
2019-05-09T19:21:08.051Z	192.168.2.104	172.217.21.238	443	tcp	52	52	
2019-05-09T19:21:08.051Z	192.168.2.104	216.58.207.35	443	tcp	52	52	
2019-05-09T19:21:08.051Z	192.168.2.104	172.217.18.170	443	tcp	0	52	
2019-05-09T19:21:08.051Z	192.168.2.104	172.217.22.72	443	tcp	52	52	
2019-05-09T19:21:08.051Z	192.168.2.104	172.217.16.66	443	tcp:ssl	0	76	
2019-05-09T19:21:08.051Z	192.168.2.104	172.217.16.66	443	tcp	52	52	
2019-05-09T19:21:08.051Z	192.168.2.104	216.58.208.42	443	tcp:ssl	0	76	
2019-05-09T19:21:08.051Z	192.168.2.104	216.58.208.42	443	tcp	52	52	
2019-05-09T19:21:08.051Z	192.168.2.104	104.20.95.215	443	tcp:ssl	0	76	
2019-05-09T19:21:08.051Z	192.168.2.104	104.20.95.215	443	tcp	52	52	
2019-05-09T19:21:08.051Z	192.168.2.104	147.75.83.23	443	tcp:ssl	0	83	
2019-05-09T19:21:08.051Z	192.168.2.104	147.75.83.23	443	tcp	52	52	
2019-05-09T19:21:08.051Z	192.168.2.104	216.58.213.227	443	tcp	52	40	
2019-05-09T19:21:08.051Z	192.168.2.104	172.217.16.74	443	tcp	52	40	
2019-05-09T19:21:08.051Z	192.168.2.104	192.168.230.14	443	tcp	0	64	
2019-05-09T19:21:08.051Z	192.168.2.104	108.177.119.125	5222	tcp:xmpp	0	1272	
2019-05-09T19:21:08.051Z	192.168.2.104	108.177.119.125	5222	tcp	1196	0	
2019-05-09T19:21:28.058Z	192.168.2.104	108.177.119.125	5222	tcp	468	0	
2019-05-09T19:21:28.058Z	192.168.2.104	108.177.119.125	5222	tcp:xmpp	0	477	
2019-05-09T19:21:28.058Z	192.168.2.104	5.226.180.81	443	tcp:ssl	797	105	
2019-05-09T19:21:28.058Z	192.168.2.104	5.226.180.81	443	tcp	104	260	
2019-05-09T19:21:28.058Z	192.168.2.1	217.10.79.9	5060	udp:data	128	0	
2019-05-09T19:21:28.058Z	192.168.2.104	173.255.206.146	443	tcp:ssl	95	0	
2019-05-09T19:21:28.058Z	192.168.2.104	173.255.206.146	443	tcp	0	52	
2019-05-09T19:21:28.058Z	192.168.2.104	216.58.213.206	443	tcp:ssl	91	91	
2019-05-09T19:21:28.058Z	192.168.2.104	143.204.214.51	443	tcp:ssl	98	98	
2019-05-09T19:21:28.058Z	192.168.2.104	216.58.213.206	443	tcp	0	52	
2019-05-09T19:21:28.058Z	192.168.2.104	143.204.214.51	443	tcp	0	52	
2019-05-09T19:21:28.058Z	192.168.2.104	162.125.18.133	443	tcp:ssl	618	1218	
2019-05-09T19:21:28.058Z	192.168.2.104	162.125.18.133	443	tcp	104	116	
2019-05-09T19:21:28.058Z	192.168.2.134	139.7.117.161	4500	udp:udpencap	29	58	
2019-05-09T19:21:28.058Z	192.168.2.104	192.168.230.14	443	tcp	0	64	
2019-05-09T19:21:28.058Z	192.168.2.134	139.7.117.161	4500	udp:udpencap:isakmp	256	256	
2019-05-09T19:21:28.058Z	192.168.2.104	147.75.205.43	443	tcp:ssl	0	310	
2019-05-09T19:21:28.058Z	192.168.2.104	216.58.213.230	443	tcp:ssl	0	167	
2019-05-09T19:21:28.058Z	192.168.2.104	172.217.16.66	443	tcp:ssl	0	616	
2019-05-09T19:21:28.058Z	192.168.2.104	143.204.208.78	443	tcp:ssl	0	310	
2019-05-09T19:21:28.058Z	192.168.2.104	147.75.205.43	443	tcp	296	104	
2019-05-09T19:21:28.058Z	192.168.2.104	172.217.16.66	443	tcp	568	312	
2019-05-09T19:21:28.058Z	192.168.2.104	143.204.208.78	443	tcp	296	104	
2019-05-09T19:21:28.058Z	192.168.2.104	216.58.213.230	443	tcp	104	104	
2019-05-09T19:21:28.058Z	192.168.2.104	143.204.214.96	443	tcp:ssl	0	181	
2019-05-09T19:21:28.058Z	192.168.2.104	104.244.42.8	443	tcp:ssl	83	181	
2019-05-09T19:21:28.058Z	192.168.2.104	172.217.16.65	443	tcp:ssl	0	167	
2019-05-09T19:21:28.058Z	192.168.2.104	143.204.214.58	443	tcp:ssl	0	181	
2019-05-09T19:21:28.058Z	192.168.2.104	216.58.213.196	443	tcp:ssl	0	167	
2019-05-09T19:21:28.058Z	192.168.2.104	172.217.21.225	443	tcp:ssl	0	167	
2019-05-09T19:21:28.058Z	192.168.2.104	143.204.214.26	443	tcp:ssl	0	181	
2019-05-09T19:21:28.058Z	192.168.2.104	172.217.16.170	443	tcp:ssl	0	167	
2019-05-09T19:21:28.058Z	192.168.2.104	143.204.214.115	443	tcp:ssl	0	181	
2019-05-09T19:21:28.058Z	192.168.2.104	192.229.233.50	443	tcp:ssl	152	564	
2019-05-09T19:21:28.058Z	192.168.2.104	35.187.117.15	443	tcp:ssl	0	165	
2019-05-09T19:21:28.058Z	192.168.2.104	151.101.114.2	443	tcp:ssl	83	310	
2019-05-09T19:21:28.058Z	192.168.2.104	143.204.214.58	443	tcp	168	104	
2019-05-09T19:21:28.058Z	192.168.2.104	172.217.16.170	443	tcp	168	104	
2019-05-09T19:21:28.058Z	192.168.2.104	151.101.114.2	443	tcp	296	132	
2019-05-09T19:21:28.058Z	192.168.2.104	143.204.214.96	443	tcp	168	104	
2019-05-09T19:21:28.058Z	192.168.2.104	172.217.16.65	443	tcp	168	104	
2019-05-09T19:21:28.058Z	192.168.2.104	172.217.21.225	443	tcp	168	104	
2019-05-09T19:21:28.058Z	192.168.2.104	192.229.233.50	443	tcp	592	344	
2019-05-09T19:21:28.058Z	192.168.2.104	104.244.42.8	443	tcp	168	132	
2019-05-09T19:21:28.058Z	192.168.2.104	143.204.214.115	443	tcp	104	104	
2019-05-09T19:21:28.058Z	192.168.2.104	216.58.213.196	443	tcp	168	104	
2019-05-09T19:21:28.058Z	192.168.2.104	143.204.214.26	443	tcp	168	104	
2019-05-09T19:21:28.058Z	192.168.2.104	35.187.117.15	443	tcp	156	104	
2019-05-09T19:21:48.070Z	192.168.2.104	108.177.119.125	5222	tcp	1456	0	
2019-05-09T19:21:48.070Z	192.168.2.104	108.177.119.125	5222	tcp:xmpp	0	1431	
2019-05-09T19:21:48.070Z	192.168.2.104	104.25.49.22	80	tcp	52	40	
2019-05-09T19:21:48.070Z	192.168.2.1	217.10.79.9	5060	udp:data	64	0	
2019-05-09T19:21:48.070Z	192.168.2.104	5.226.180.81	443	tcp:ssl	290	105	
2019-05-09T19:21:48.070Z	192.168.2.104	5.226.180.81	443	tcp	104	104	
2019-05-09T19:21:48.070Z	192.168.2.104	151.139.240.1	443	tcp:ssl	98	98	
2019-05-09T19:21:48.070Z	192.168.2.104	151.139.240.1	443	tcp	0	52	
2019-05-09T19:21:48.070Z	192.168.2.134	139.7.117.161	4500	udp:udpencap	0	29	
2019-05-09T19:21:58.072Z	192.168.2.104	172.217.22.3	443	tcp	52	40	
2019-05-09T19:21:58.072Z	192.168.2.104	216.58.207.35	443	tcp	52	40	
2019-05-09T19:21:58.072Z	192.168.2.104	172.217.19.78	443	tcp	52	40	
2019-05-09T19:21:58.072Z	192.168.2.104	172.217.16.78	443	tcp	104	80	
2019-05-09T19:21:58.072Z	192.168.2.104	216.58.207.78	443	tcp	52	40	
2019-05-09T19:21:58.072Z	192.168.2.104	172.217.18.99	443	tcp	52	40	
2019-05-09T19:21:58.072Z	192.168.2.104	172.217.19.67	443	tcp	52	40	
2019-05-09T19:21:58.072Z	192.168.2.104	216.58.210.10	443	tcp	208	352	
2019-05-09T19:21:58.072Z	192.168.2.104	216.58.213.227	443	tcp	52	40	
2019-05-09T19:21:58.072Z	192.168.2.104	172.217.16.74	443	tcp	52	40	
